alpha_vs_alla,alpha_vs_csi800,benchmark_alla_1m,benchmark_csi800_1m,board_chinext,board_main,board_star,portfolio_profile,raw_return_1m,rebalance_date,score_col,strategy_name,target_count,targets,cum_ret,cum_csi800,cum_excess_csi800
-0.01656392402946949,-0.014300237409770489,0.005640706047415733,0.0033770189620554447,1.0,7.0,2.0,top10,-0.010923218913376331,2025-10-09,rank_industry_csi800_score,rank_industry_lgb_alpha_vs_csi800,10,"002926.XSHE,688065.XSHG,688363.XSHG,600104.XSHG,000959.XSHE,000783.XSHE,601918.XSHG,600166.XSHG,300433.XSHE,603288.XSHG",0.2813835516508123,0.26370545461557726,0.008420188087174152
-0.012566899880766869,-0.008820652961730957,-0.0069921910762786865,-0.010738438926637173,0.0,8.0,2.0,top10,-0.019559090957045555,2025-11-03,rank_industry_csi800_score,rank_industry_lgb_alpha_vs_csi800,10,"601636.XSHG,600004.XSHG,688065.XSHG,601212.XSHG,600298.XSHG,601158.XSHG,600153.XSHG,688301.XSHG,600061.XSHG,000537.XSHE",0.25632085421321205,0.2501352307699296,-0.0004747364315462743
-0.04176490008831024,-0.04139135032892227,0.04966263100504875,0.04928908124566078,2.0,8.0,0.0,top10,0.007897736504673958,2025-12-01,rank_industry_csi800_score,rank_industry_lgb_alpha_vs_csi800,10,"600004.XSHG,300601.XSHE,601618.XSHG,601158.XSHG,601880.XSHG,600104.XSHG,603077.XSHG,601866.XSHG,601211.XSHG,300285.XSHE",0.26624294528511494,0.31175324772741164,-0.041846436778516516
0.015356337651610374,0.02849751152098179,-0.0070796143263578415,-0.020220790058374405,2.0,8.0,0.0,top10,0.008276723325252533,2026-01-05,rank_industry_csi800_score,rank_industry_lgb_alpha_vs_csi800,10,"600153.XSHG,600522.XSHG,000960.XSHE,600098.XSHG,600061.XSHG,002459.XSHE,300677.XSHE,000039.XSHE,300274.XSHE,002299.XSHE",0.2767232878057928,0.28522856069672486,-0.014541444571742557
0.05296365171670914,0.05498987436294556,0.025503728538751602,0.02347750961780548,0.0,8.0,2.0,top10,0.07846738398075104,2026-02-02,rank_industry_csi800_score,rank_industry_lgb_alpha_vs_csi800,10,"000537.XSHE,600663.XSHG,600522.XSHG,002299.XSHE,688017.XSHG,600030.XSHG,688301.XSHG,601669.XSHG,601016.XSHG,600369.XSHG",0.3769044242672168,0.31540252659156054,0.03964879758114703
-0.009218799881637096,-0.009794353507459164,-0.03902819752693176,-0.038452643901109695,0.0,9.0,1.0,top10,-0.048246998339891434,2026-03-02,rank_industry_csi800_score,rank_industry_lgb_alpha_vs_csi800,10,"000537.XSHE,600522.XSHG,688027.XSHG,002385.XSHE,000683.XSHE,600663.XSHG,601233.XSHG,002500.XSHE,601665.XSHG,603986.XSHG",0.31047291879540717,0.2648218216499152,0.02946610973403252
0.055612146854400635,0.058601558208465576,0.10326187312602997,0.10027245432138443,1.0,5.0,4.0,top10,0.1588740199804306,2026-04-01,rank_industry_csi800_score,rank_industry_lgb_alpha_vs_csi800,10,"688220.XSHG,601618.XSHG,601577.XSHG,000039.XSHE,002299.XSHE,300012.XSHE,688347.XSHG,688172.XSHG,688223.XSHG,000537.XSHE",0.5186730194799218,0.3916486099859966,0.089794427887254
0.007530915550887585,0.020586159080266953,0.025663701817393303,0.012608456425368786,8.0,8.0,4.0,top20,0.03319461643695831,2025-01-02,rank_industry_csi800_score,rank_industry_lgb_alpha_vs_csi800,20,"300803.XSHE,300144.XSHE,002926.XSHE,000783.XSHE,600739.XSHG,300567.XSHE,300140.XSHE,600498.XSHG,600482.XSHG,300033.XSHE,000021.XSHE,601866.XSHG,300604.XSHE,300373.XSHE,688047.XSHG,688002.XSHG,688120.XSHG,688271.XSHG,600004.XSHG,300394.XSHE",0.03319461643695831,0.012608456425368786,0.020586159080266953
0.002267058240249753,0.013601762242615223,0.026354635134339333,0.01501992903649807,6.0,11.0,3.0,top20,0.028621692210435867,2025-02-05,rank_industry_csi800_score,rank_industry_lgb_alpha_vs_csi800,20,"300567.XSHE,300803.XSHE,600498.XSHG,300144.XSHE,000166.XSHE,600104.XSHG,688506.XSHG,000937.XSHE,000783.XSHE,603225.XSHG,300604.XSHE,300896.XSHE,601868.XSHG,002500.XSHE,600000.XSHG,300888.XSHE,600299.XSHG,688256.XSHG,688778.XSHG,600584.XSHG",0.06276639474209622,0.02781776358263577,0.03446792936418053
-0.009749531745910645,-0.015997571870684624,-0.0077665927819907665,-0.0015185512602329254,2.0,15.0,3.0,top20,-0.0175161249935627,2025-03-03,rank_industry_csi800_score,rank_industry_lgb_alpha_vs_csi800,20,"000166.XSHE,688271.XSHG,600699.XSHG,603737.XSHG,600482.XSHG,300144.XSHE,600004.XSHG,600584.XSHG,002353.XSHE,601169.XSHG,002299.XSHE,688052.XSHG,603225.XSHG,688249.XSHG,000021.XSHE,000783.XSHE,600655.XSHG,600000.XSHG,600535.XSHG,300604.XSHE",0.044150845732835675,0.026256969622457493,0.017918954316258784
0.002615315606817603,0.0043189371936023235,-0.01975426822900772,-0.021457891911268234,2.0,13.0,5.0,top20,-0.017138954252004623,2025-04-01,rank_industry_csi800_score,rank_industry_lgb_alpha_vs_csi800,20,"300803.XSHE,000937.XSHE,688561.XSHG,688425.XSHG,002926.XSHE,600498.XSHG,600038.XSHG,688506.XSHG,688256.XSHG,600482.XSHG,000783.XSHE,600655.XSHG,300433.XSHE,601118.XSHG,688213.XSHG,002831.XSHE,600995.XSHG,600098.XSHG,600339.XSHG,000728.XSHE",0.02625519215562866,0.004235658495113093,0.022315282348128074
-0.004003959707915783,-0.002792923478409648,0.002642516978085041,0.001431483426131308,4.0,15.0,1.0,top20,-0.0013614422641694546,2025-05-06,rank_industry_csi800_score,rank_industry_lgb_alpha_vs_csi800,20,"002958.XSHE,601212.XSHG,300803.XSHE,002831.XSHE,600500.XSHG,300207.XSHE,000027.XSHE,601118.XSHG,000401.XSHE,601868.XSHG,688561.XSHG,600098.XSHG,002926.XSHE,300433.XSHE,300759.XSHE,603737.XSHG,002739.XSHE,000783.XSHE,600157.XSHG,000425.XSHE",0.02485800496320456,0.0056732051961789765,0.019460033993720982
0.023607049137353897,0.03083628974854946,0.030223330482840538,0.022994088008999825,1.0,17.0,2.0,top20,0.053830377757549286,2025-06-03,rank_industry_csi800_score,rank_industry_lgb_alpha_vs_csi800,20,"300803.XSHE,600688.XSHG,601868.XSHG,002831.XSHE,000825.XSHE,600685.XSHG,600153.XSHG,000425.XSHE,600038.XSHG,000401.XSHE,688617.XSHG,000709.XSHE,002739.XSHE,002299.XSHE,002926.XSHE,002939.XSHE,600745.XSHG,600008.XSHG,000027.XSHE,688778.XSHG",0.08002649851822219,0.028797743384752827,0.05089639898901743
-0.027615869417786598,-0.019357407465577126,0.04324720799922943,0.03498874604701996,1.0,18.0,1.0,top20,0.015631336718797684,2025-07-01,rank_industry_csi800_score,rank_industry_lgb_alpha_vs_csi800,20,"600166.XSHG,600688.XSHG,002958.XSHE,601212.XSHG,000027.XSHE,002831.XSHE,600859.XSHG,301269.XSHE,000021.XSHE,601868.XSHG,600685.XSHG,600482.XSHG,600038.XSHG,000783.XSHE,600004.XSHG,002203.XSHE,688065.XSHG,000825.XSHE,600157.XSHG,600926.XSHG",0.09690875638178453,0.06479408636178907,0.030553769189679336
-0.03498811274766922,-0.0430925190448761,0.10960137099027634,0.11770577728748322,1.0,18.0,1.0,top20,0.07461325079202652,2025-08-01,rank_industry_csi800_score,rank_industry_lgb_alpha_vs_csi800,20,"600688.XSHG,600061.XSHG,600153.XSHG,000825.XSHE,003031.XSHE,000039.XSHE,300757.XSHE,000021.XSHE,000027.XSHE,600166.XSHG,688065.XSHG,000898.XSHE,600157.XSHG,601577.XSHG,600685.XSHG,000960.XSHE,600859.XSHG,601636.XSHG,002739.XSHE,600985.XSHG",0.17875268451766857,0.1901265019481191,-0.013855388735895757
0.006124609615653753,-0.00482669984921813,0.04729943722486496,0.05825074762105942,1.0,15.0,4.0,top20,0.05342404916882515,2025-09-01,rank_industry_csi800_score,rank_industry_lgb_alpha_vs_csi800,20,"000825.XSHE,600995.XSHG,688065.XSHG,600867.XSHG,600166.XSHG,601118.XSHG,600004.XSHG,601169.XSHG,600104.XSHG,688281.XSHG,000728.XSHE,002926.XSHE,300136.XSHE,000021.XSHE,688363.XSHG,688027.XSHG,600109.XSHG,600153.XSHG,601198.XSHG,600098.XSHG",0.24172642589322524,0.2594522604502332,-0.018615212782391533
-0.001247853389941156,0.0010158313671126962,0.005640706047415733,0.0033770189620554447,2.0,16.0,2.0,top20,0.004392850212752819,2025-10-09,rank_industry_csi800_score,rank_industry_lgb_alpha_vs_csi800,20,"002926.XSHE,688065.XSHG,688363.XSHG,600104.XSHG,000959.XSHE,000783.XSHE,601918.XSHG,600166.XSHG,300433.XSHE,603288.XSHG,002142.XSHE,601212.XSHG,603728.XSHG,000728.XSHE,600820.XSHG,601868.XSHG,600398.XSHG,300454.XSHE,601689.XSHG,600867.XSHG",0.247181144087391,0.26370545461557726,-0.017618291332328617
-0.00962065439671278,-0.005874407012015581,-0.0069921910762786865,-0.010738438926637173,2.0,16.0,2.0,top20,-0.016612844541668892,2025-11-03,rank_industry_csi800_score,rank_industry_lgb_alpha_vs_csi800,20,"601636.XSHG,600004.XSHG,688065.XSHG,601212.XSHG,600298.XSHG,601158.XSHG,600153.XSHG,688301.XSHG,600061.XSHG,000537.XSHE,002299.XSHE,600487.XSHG,600369.XSHG,601211.XSHG,300033.XSHE,002294.XSHE,600170.XSHG,000960.XSHE,601921.XSHG,300757.XSHE",0.22646191762536638,0.2501352307699296,-0.023389201330201836
0.004196260590106249,0.004569810815155506,0.04966263100504875,0.04928908124566078,3.0,16.0,1.0,top20,0.05385889858007431,2025-12-01,rank_industry_csi800_score,rank_industry_lgb_alpha_vs_csi800,20,"600004.XSHG,300601.XSHE,601618.XSHG,601158.XSHG,601880.XSHG,600104.XSHG,603077.XSHG,601866.XSHG,601211.XSHG,300285.XSHE,600166.XSHG,603298.XSHG,605358.XSHG,600895.XSHG,600061.XSHG,603799.XSHG,600032.XSHG,000021.XSHE,300919.XSHE,688065.XSHG",0.2925178056590745,0.31175324772741164,-0.018926274740242888
9.850189235294238e-05,0.013239681720733643,-0.0070796143263578415,-0.020220790058374405,2.0,16.0,2.0,top20,-0.006981107406318188,2026-01-05,rank_industry_csi800_score,rank_industry_lgb_alpha_vs_csi800,20,"600153.XSHG,600522.XSHG,000960.XSHE,600098.XSHG,600061.XSHG,002459.XSHE,300677.XSHE,000039.XSHE,300274.XSHE,002299.XSHE,000959.XSHE,688018.XSHG,600170.XSHG,000301.XSHE,600369.XSHG,601868.XSHG,600298.XSHG,688192.XSHG,601618.XSHG,601166.XSHG",0.2834946000331897,0.28522856069672486,-0.005937170873229203
0.04120554402470589,0.0432317741215229,0.025503728538751602,0.02347750961780548,2.0,16.0,2.0,top20,0.06670927256345749,2026-02-02,rank_industry_csi800_score,rank_industry_lgb_alpha_vs_csi800,20,"000537.XSHE,600663.XSHG,600522.XSHG,002299.XSHE,688017.XSHG,600030.XSHG,688301.XSHG,601669.XSHG,601016.XSHG,600369.XSHG,300450.XSHE,000728.XSHE,600028.XSHG,601880.XSHG,000039.XSHE,601868.XSHG,600958.XSHG,300957.XSHE,002156.XSHE,600741.XSHG",0.3691155911405297,0.31540252659156054,0.037037928818181465
-0.008226335048675537,-0.008801890537142754,-0.03902819752693176,-0.038452643901109695,0.0,19.0,1.0,top20,-0.0472545325756073,2026-03-02,rank_industry_csi800_score,rank_industry_lgb_alpha_vs_csi800,20,"000537.XSHE,600522.XSHG,688027.XSHG,002385.XSHE,000683.XSHE,600663.XSHG,601233.XSHG,002500.XSHE,601665.XSHG,603986.XSHG,603000.XSHG,600741.XSHG,600369.XSHG,002673.XSHE,000301.XSHE,600276.XSHG,600177.XSHG,000425.XSHE,603885.XSHG,000728.XSHE",0.3044186738392076,0.2648218216499152,0.027910034485858493
0.02918313816189766,0.0321725532412529,0.10326187312602997,0.10027245432138443,4.0,11.0,5.0,top20,0.13244500756263733,2026-04-01,rank_industry_csi800_score,rank_industry_lgb_alpha_vs_csi800,20,"688220.XSHG,601618.XSHG,601577.XSHG,000039.XSHE,002299.XSHE,300012.XSHE,688347.XSHG,688172.XSHG,688223.XSHG,000537.XSHE,000426.XSHE,603225.XSHG,300395.XSHE,688281.XSHG,600482.XSHG,300601.XSHE,002500.XSHE,002673.XSHE,300474.XSHE,002385.XSHE",0.4771824149606869,0.3916486099859966,0.06098052479757299
0.017085310071706772,0.030140554532408714,0.025663701817393303,0.012608456425368786,5.0,5.0,0.0,industry_top10,0.042749010026454926,2025-01-02,rank_industry_csi800_score,rank_industry_lgb_alpha_vs_csi800,10,"300803.XSHE,300144.XSHE,002926.XSHE,000783.XSHE,600739.XSHG,300567.XSHE,300140.XSHE,600498.XSHG,600482.XSHG,300033.XSHE",0.042749010026454926,0.012608456425368786,0.030140554532408714
0.009120888076722622,0.02045559510588646,0.026354635134339333,0.01501992903649807,3.0,6.0,1.0,industry_top10,0.03547552227973938,2025-02-05,rank_industry_csi800_score,rank_industry_lgb_alpha_vs_csi800,10,"300567.XSHE,300803.XSHE,600498.XSHG,300144.XSHE,000166.XSHE,600104.XSHG,688506.XSHG,000937.XSHE,000783.XSHE,603225.XSHG",0.07974107576382461,0.02781776358263577,0.05121269261807693
0.0034790958743542433,-0.002768944250419736,-0.0077665927819907665,-0.0015185512602329254,1.0,8.0,1.0,industry_top10,-0.004287496209144592,2025-03-03,rank_industry_csi800_score,rank_industry_lgb_alpha_vs_csi800,10,"000166.XSHE,688271.XSHG,600699.XSHG,603737.XSHG,600482.XSHG,300144.XSHE,600004.XSHG,600584.XSHG,002353.XSHE,601169.XSHG",0.07511168999462958,0.026256969622457493,0.04830194327688386
0.033870600163936615,0.03557422384619713,-0.01975426822900772,-0.021457891911268234,1.0,5.0,4.0,industry_top10,0.014116331934928894,2025-04-01,rank_industry_csi800_score,rank_industry_lgb_alpha_vs_csi800,10,"300803.XSHE,000937.XSHE,688561.XSHG,688425.XSHG,002926.XSHE,600498.XSHG,600038.XSHG,688506.XSHG,688256.XSHG,600482.XSHG",0.09028832347771609,0.004235658495113093,0.08559447126541908
0.009106882847845554,0.010317918844521046,0.002642516978085041,0.001431483426131308,2.0,8.0,0.0,industry_top10,0.01174940075725317,2025-05-06,rank_industry_csi800_score,rank_industry_lgb_alpha_vs_csi800,10,"002958.XSHE,601212.XSHG,300803.XSHE,002831.XSHE,600500.XSHG,300207.XSHE,000027.XSHE,601118.XSHG,000401.XSHE,601868.XSHG",0.10309855793120937,0.0056732051961789765,0.09679554691799641
0.02264302410185337,0.029872262850403786,0.030223330482840538,0.022994088008999825,1.0,9.0,0.0,industry_top10,0.05286635830998421,2025-06-03,rank_industry_csi800_score,rank_industry_lgb_alpha_vs_csi800,10,"300803.XSHE,600688.XSHG,601868.XSHG,002831.XSHE,000825.XSHE,600685.XSHG,600153.XSHG,000425.XSHE,600038.XSHG,000401.XSHE",0.16141536154602765,0.028797743384752827,0.12955931178868307
-0.043813638389110565,-0.035555172711610794,0.04324720799922943,0.03498874604701996,1.0,9.0,0.0,industry_top10,-0.0005664274212904274,2025-07-01,rank_industry_csi800_score,rank_industry_lgb_alpha_vs_csi800,10,"600166.XSHG,600688.XSHG,002958.XSHE,601212.XSHG,000027.XSHE,002831.XSHE,600859.XSHG,301269.XSHE,000021.XSHE,601868.XSHG",0.16075750403774003,0.06479408636178907,0.08939763537002832
-0.01676262356340885,-0.02486703172326088,0.10960137099027634,0.11770577728748322,1.0,9.0,0.0,industry_top10,0.09283874928951263,2025-08-01,rank_industry_csi800_score,rank_industry_lgb_alpha_vs_csi800,10,"600688.XSHG,600061.XSHG,600153.XSHG,000825.XSHE,003031.XSHE,000039.XSHE,300757.XSHE,000021.XSHE,000027.XSHE,600166.XSHG",0.2685207789410202,0.1901265019481191,0.062307549812036456
-0.02600361965596676,-0.036954931914806366,0.04729943722486496,0.05825074762105942,0.0,8.0,2.0,industry_top10,0.021295815706253052,2025-09-01,rank_industry_csi800_score,rank_industry_lgb_alpha_vs_csi800,10,"000825.XSHE,600995.XSHG,688065.XSHG,600867.XSHG,600166.XSHG,601118.XSHG,600004.XSHG,601169.XSHG,600104.XSHG,688281.XSHG",0.29553496366890086,0.2594522604502332,0.023050046636147847
-0.01656392402946949,-0.014300237409770489,0.005640706047415733,0.0033770189620554447,1.0,7.0,2.0,industry_top10,-0.010923218913376331,2025-10-09,rank_industry_csi800_score,rank_industry_lgb_alpha_vs_csi800,10,"002926.XSHE,688065.XSHG,688363.XSHG,600104.XSHG,000959.XSHE,000783.XSHE,601918.XSHG,600166.XSHG,300433.XSHE,603288.XSHG",0.2813835516508123,0.26370545461557726,0.008420188087174152
-0.012566899880766869,-0.008820652961730957,-0.0069921910762786865,-0.010738438926637173,0.0,8.0,2.0,industry_top10,-0.019559090957045555,2025-11-03,rank_industry_csi800_score,rank_industry_lgb_alpha_vs_csi800,10,"601636.XSHG,600004.XSHG,688065.XSHG,601212.XSHG,600298.XSHG,601158.XSHG,600153.XSHG,688301.XSHG,600061.XSHG,000537.XSHE",0.25632085421321205,0.2501352307699296,-0.0004747364315462743
-0.037684116512537,-0.037310563027858734,0.04966263100504875,0.04928908124566078,2.0,8.0,0.0,industry_top10,0.011978520080447197,2025-12-01,rank_industry_csi800_score,rank_industry_lgb_alpha_vs_csi800,10,"600004.XSHG,300601.XSHE,601618.XSHG,601158.XSHG,601880.XSHG,600104.XSHG,603077.XSHG,601211.XSHG,300285.XSHE,600166.XSHG",0.2713697187928896,0.31175324772741164,-0.037767586775854234
0.015356337651610374,0.02849751152098179,-0.0070796143263578415,-0.020220790058374405,2.0,8.0,0.0,industry_top10,0.008276723325252533,2026-01-05,rank_industry_csi800_score,rank_industry_lgb_alpha_vs_csi800,10,"600153.XSHG,600522.XSHG,000960.XSHE,600098.XSHG,600061.XSHG,002459.XSHE,300677.XSHE,000039.XSHE,300274.XSHE,002299.XSHE",0.2818924941994425,0.28522856069672486,-0.010346357494137037
0.05296365171670914,0.05498987436294556,0.025503728538751602,0.02347750961780548,0.0,8.0,2.0,industry_top10,0.07846738398075104,2026-02-02,rank_industry_csi800_score,rank_industry_lgb_alpha_vs_csi800,10,"000537.XSHE,600663.XSHG,600522.XSHG,002299.XSHE,688017.XSHG,600030.XSHG,688301.XSHG,601669.XSHG,601016.XSHG,600369.XSHG",0.38247924476383277,0.31540252659156054,0.0440745719700919
-0.009218799881637096,-0.009794353507459164,-0.03902819752693176,-0.038452643901109695,0.0,9.0,1.0,industry_top10,-0.048246998339891434,2026-03-02,rank_industry_csi800_score,rank_industry_lgb_alpha_vs_csi800,10,"000537.XSHE,600522.XSHG,688027.XSHG,002385.XSHE,000683.XSHE,600663.XSHG,601233.XSHG,002500.XSHE,601665.XSHG,603986.XSHG",0.31577877093677786,0.2648218216499152,0.03384853652406772
0.05119212344288826,0.0541815385222435,0.10326187312602997,0.10027245432138443,1.0,6.0,3.0,industry_top10,0.15445399284362793,2026-04-01,rank_industry_csi800_score,rank_industry_lgb_alpha_vs_csi800,10,"688220.XSHG,601618.XSHG,601577.XSHG,000039.XSHE,002299.XSHE,300012.XSHE,688347.XSHG,688223.XSHG,000537.XSHE,000426.XSHE",0.5190060558068446,0.3916486099859966,0.08986404083191157
0.015497906133532524,0.028553148731589317,0.025663701817393303,0.012608456425368786,5.0,5.0,0.0,top10,0.04116160795092583,2025-01-02,rank_industry_alla_score,rank_industry_lgb_alpha_vs_alla,10,"300803.XSHE,600739.XSHG,300567.XSHE,000783.XSHE,600482.XSHG,300144.XSHE,300604.XSHE,601866.XSHG,002926.XSHE,300033.XSHE",0.04116160795092583,0.012608456425368786,0.028553148731589317
0.0023372352588921785,0.013671942055225372,0.026354635134339333,0.01501992903649807,4.0,5.0,1.0,top10,0.02869187295436859,2025-02-05,rank_industry_alla_score,rank_industry_lgb_alpha_vs_alla,10,"300567.XSHE,300803.XSHE,600498.XSHG,300144.XSHE,000166.XSHE,300604.XSHE,603225.XSHG,000937.XSHE,688506.XSHG,600104.XSHG",0.07103448453121985,0.02781776358263577,0.04261546778176717
-0.028519868850708008,-0.03476790711283684,-0.0077665927819907665,-0.0015185512602329254,1.0,7.0,2.0,top10,-0.03628646209836006,2025-03-03,rank_industry_alla_score,rank_industry_lgb_alpha_vs_alla,10,"000166.XSHE,600699.XSHG,603737.XSHG,600482.XSHG,300144.XSHE,688052.XSHG,688271.XSHG,600585.XSHG,600498.XSHG,000021.XSHE",0.03217043230224115,0.026256969622457493,0.006365910043523826
0.005404542665928602,0.007108164485543966,-0.01975426822900772,-0.021457891911268234,2.0,6.0,2.0,top10,-0.01434972696006298,2025-04-01,rank_industry_alla_score,rank_industry_lgb_alpha_vs_alla,10,"002926.XSHE,000937.XSHE,300803.XSHE,688561.XSHG,600498.XSHG,600482.XSHG,600038.XSHG,688425.XSHG,300433.XSHE,600578.XSHG",0.017359068422453827,0.004235658495113093,0.013519324464757343
-0.00526543939486146,-0.004054404329508543,0.002642516978085041,0.001431483426131308,2.0,7.0,1.0,top10,-0.0026229210197925568,2025-05-06,rank_industry_alla_score,rank_industry_lgb_alpha_vs_alla,10,"002958.XSHE,601212.XSHG,600500.XSHG,000027.XSHE,300207.XSHE,300803.XSHE,601868.XSHG,000401.XSHE,601118.XSHG,688561.XSHG",0.014690615937211993,0.0056732051961789765,0.009410107327606942
0.019572656601667404,0.026801899075508118,0.030223330482840538,0.022994088008999825,1.0,9.0,0.0,top10,0.04979599267244339,2025-06-03,rank_industry_alla_score,rank_industry_lgb_alpha_vs_alla,10,"300803.XSHE,601868.XSHG,600688.XSHG,600685.XSHG,600008.XSHG,002831.XSHE,002739.XSHE,600745.XSHG,600153.XSHG,000425.XSHE",0.06521814241321855,0.028797743384752827,0.0364642151499992
-0.03725455328822136,-0.028996091336011887,0.04324720799922943,0.03498874604701996,0.0,10.0,0.0,top10,0.005992650054395199,2025-07-01,rank_industry_alla_score,rank_industry_lgb_alpha_vs_alla,10,"600166.XSHG,600688.XSHG,601212.XSHG,000027.XSHE,000021.XSHE,600482.XSHG,601868.XSHG,600685.XSHG,002958.XSHE,600004.XSHG",0.07160162197229392,0.06479408636178907,0.006410804101002032
0.0433591827750206,0.035254769027233124,0.10960137099027634,0.11770577728748322,2.0,8.0,0.0,top10,0.15296052396297455,2025-08-01,rank_industry_alla_score,rank_industry_lgb_alpha_vs_alla,10,"600688.XSHG,600061.XSHG,000039.XSHE,003031.XSHE,300803.XSHE,601636.XSHG,600153.XSHG,600048.XSHG,000027.XSHE,300757.XSHE",0.23551436754874944,0.1901265019481191,0.04189158454609476
0.015804370865225792,0.004853059072047472,0.04729943722486496,0.05825074762105942,0.0,9.0,1.0,top10,0.0631038099527359,2025-09-01,rank_industry_alla_score,rank_industry_lgb_alpha_vs_alla,10,"000825.XSHE,600867.XSHG,600004.XSHG,600995.XSHG,000021.XSHE,600166.XSHG,688065.XSHG,002926.XSHE,600104.XSHG,601118.XSHG",0.3134800313924204,0.2594522604502332,0.04694794595256613
-0.028830155730247498,-0.026566466316580772,0.005640706047415733,0.0033770189620554447,1.0,6.0,3.0,top10,-0.023189449682831764,2025-10-09,rank_industry_alla_score,rank_industry_lgb_alpha_vs_alla,10,"002926.XSHE,600104.XSHG,688363.XSHG,688521.XSHG,600867.XSHG,600166.XSHG,002142.XSHE,688065.XSHG,600398.XSHG,300433.XSHE",0.28302115229504166,0.26370545461557726,0.01913423861120389
-0.012643689289689064,-0.008897441439330578,-0.0069921910762786865,-0.010738438926637173,0.0,8.0,2.0,top10,-0.01963588036596775,2025-11-03,rank_industry_alla_score,rank_industry_lgb_alpha_vs_alla,10,"601636.XSHG,600004.XSHG,600298.XSHG,601212.XSHG,688065.XSHG,600061.XSHG,688301.XSHG,600166.XSHG,601158.XSHG,600369.XSHG",0.25782790244157017,0.2501352307699296,0.01006655140434387
-0.06776688992977142,-0.06739333271980286,0.04966263100504875,0.04928908124566078,1.0,9.0,0.0,top10,-0.018104251474142075,2025-12-01,rank_industry_alla_score,rank_industry_lgb_alpha_vs_alla,10,"603077.XSHG,600004.XSHG,300601.XSHE,601158.XSHG,601880.XSHG,600166.XSHG,600104.XSHG,601618.XSHG,600177.XSHG,601211.XSHG",0.23505586978457527,0.31175324772741164,-0.058005199763592974
-0.0076063708402216434,0.005534802563488483,-0.0070796143263578415,-0.020220790058374405,1.0,9.0,0.0,top10,-0.014685986563563347,2026-01-05,rank_industry_alla_score,rank_industry_lgb_alpha_vs_alla,10,"600061.XSHG,002459.XSHE,000039.XSHE,600369.XSHG,600153.XSHG,600522.XSHG,300274.XSHE,600166.XSHG,601991.XSHG,600098.XSHG",0.21691785587566903,0.28522856069672486,-0.052791444528451636
0.10841844975948334,0.11044466495513916,0.025503728538751602,0.02347750961780548,0.0,9.0,1.0,top10,0.13392217457294464,2026-02-02,rank_industry_alla_score,rank_industry_lgb_alpha_vs_alla,10,"000537.XSHE,688301.XSHG,600522.XSHG,601868.XSHG,000039.XSHE,600369.XSHG,600663.XSHG,002493.XSHE,600061.XSHG,600893.XSHG",0.37989014141118393,0.31540252659156054,0.05182268702324477
-0.017258035019040108,-0.017833590507507324,-0.03902819752693176,-0.038452643901109695,0.0,8.0,2.0,top10,-0.05628623440861702,2026-03-02,rank_industry_alla_score,rank_industry_lgb_alpha_vs_alla,10,"000537.XSHE,600522.XSHG,688027.XSHG,601665.XSHG,000683.XSHE,600369.XSHG,601212.XSHG,600663.XSHG,603000.XSHG,688301.XSHG",0.3022213214535743,0.2648218216499152,0.03306491193636618
0.01787080615758896,0.020860224962234497,0.10326187312602997,0.10027245432138443,1.0,7.0,2.0,top10,0.12113267183303833,2026-04-01,rank_industry_alla_score,rank_industry_lgb_alpha_vs_alla,10,"688220.XSHG,601577.XSHG,300012.XSHE,601618.XSHG,002299.XSHE,688223.XSHG,000537.XSHE,600061.XSHG,000039.XSHE,000034.XSHE",0.4599628694391955,0.3916486099859966,0.05461487839994983
0.003970594145357609,0.017025835812091827,0.025663701817393303,0.012608456425368786,6.0,11.0,3.0,top20,0.029634293168783188,2025-01-02,rank_industry_alla_score,rank_industry_lgb_alpha_vs_alla,20,"300803.XSHE,600739.XSHG,300567.XSHE,000783.XSHE,600482.XSHG,300144.XSHE,300604.XSHE,601866.XSHG,002926.XSHE,300033.XSHE,600339.XSHG,600104.XSHG,688271.XSHG,600004.XSHG,688120.XSHG,300059.XSHE,601238.XSHG,000021.XSHE,688278.XSHG,600584.XSHG",0.029634293168783188,0.012608456425368786,0.017025835812091827
-0.005196811631321907,0.006137894932180643,0.026354635134339333,0.01501992903649807,6.0,12.0,1.0,top20,0.021157827228307724,2025-02-05,rank_industry_alla_score,rank_industry_lgb_alpha_vs_alla,20,"300567.XSHE,300803.XSHE,600498.XSHG,300144.XSHE,000166.XSHE,300604.XSHE,603225.XSHG,000937.XSHE,688506.XSHG,600104.XSHG,300896.XSHE,601868.XSHG,600000.XSHG,000783.XSHE,002500.XSHE,600299.XSHG,689009.XSHG,601658.XSHG,300383.XSHE,600352.XSHG",0.051419117651989144,0.02781776358263577,0.023268233535619576
-0.011268111877143383,-0.017516151070594788,-0.0077665927819907665,-0.0015185512602329254,3.0,15.0,2.0,top20,-0.019034704193472862,2025-03-03,rank_industry_alla_score,rank_industry_lgb_alpha_vs_alla,20,"000166.XSHE,600699.XSHG,603737.XSHG,600482.XSHG,300144.XSHE,688052.XSHG,688271.XSHG,600585.XSHG,600498.XSHG,000021.XSHE,002558.XSHE,600535.XSHG,601169.XSHG,000776.XSHE,300604.XSHE,601555.XSHG,600521.XSHG,600655.XSHG,600887.XSHG,300919.XSHE",0.03140566576412129,0.026256969622457493,0.005344512571269
